text,label_name
issue came connection local municipalities concerning sale water industrial facilities,neutral
purchase price paid cash closure transaction scheduled april,neutral
size extension 18.5 let gross area sq sq ft,neutral
symbian foundation plans testing signing software signing trojan symbian mobile phone system,neutral
terms conditions stock option scheme available internet pages,neutral
applicant fortum dropped,neutral
tieto service send process receive materials related voting,neutral
trading code eli1v number shares price transfer elisa holds total shares,neutral
wife looking forward getting recently current heavily jet,neutral
high figure european scale noop includes beer bought,neutral
check following cautious,neutral
expensive water brand moment,neutral
15 september electrical components maker salcomp hel sal1v announced today launch latest twist charger platform,neutral
total stock options issued 2003 stock option scheme,neutral
set activate friday documents common file types including,neutral
energy fortum set target limits short term carbon dioxide emissions heat electricity production,neutral
honkarakenne specialises building log houses planning use pine russian,neutral
konecranes trying acquire italian manufacturer gantry cranes reach stackers,neutral
nordic aluminium starting employer employee negotiations concern staff groups,neutral
publishing printing ilkka introduced staff smoking ban beginning newspapers,neutral
stockmann mail order unit hobby hall launched trial marketing campaign russia,neutral
according prosecutor transactions carried hk ruokatalo proceeded negotiations concerning acquisition swedish meats,neutral
according tiimari consumers cut away bow tie contains,neutral
charges dismissed,neutral
alpina sports hampshire usa based distributor eg alpina ski skis exel ski poles start ski peltonen cross country skis,neutral
biggest christmas sellers 35 bow dress victoria 75 paris hilton dress,neutral
scandinavian companies present st petersburg named swedish concern projects field asphalt production road housing construction project swedish,neutral
international conference audio webcast concerning financial result january march begin 14.00 eet,neutral
problem cola long drinks,neutral
report daily turun sanomat operations baltic countries,neutral
plan board directors decided transfer maximum shares held issue payment directed aspo management oy holding acquired management,neutral
result started negotiations banks amendments concerning covenants credit terms,neutral
atria offer swedish continued ownership control slaughtering cutting operations,neutral
aug 17 delivered newstex -- latest covering shopping retail,neutral
bertrand sciard vice chairman board directors aldata solution april,neutral
slaughtering cutting facility transferred kauhajoki slaughterhouse,neutral
based international machinery rental ramirent plc omx helsinki rmr1v friday president ceo kari kallio informed board,neutral
electrical components maker salcomp hel sal1v announced today launch latest twist charger platform,neutral
fortum looking invest production units including waste fired unit combined heat power chp plant biofuels based production unit vartan chp plant,neutral
midnighttrader report delayed,neutral
global life science industry international national authorities,neutral
resignation effect immediately,neutral
huhtamaki rigid plastic consumer goods operations mainly europe separated reporting segment january,neutral
december amer announced ceo roger talermo headed 2006,neutral
europe paper industry situation,neutral
teliasonera decided conduct acquisition,neutral
jussi pesonen member sampo board 2006 seat sampo board,neutral
kesko previously published stock exchange release concerning deal february,neutral
people face pension agreements,neutral
adpnews dec 30 investment neomarkka hel nembv today employee unit ltd 90 days starting january,neutral
managing director timo lemmink+ñinen infra points continued need infrastructure construction baltic markets,neutral
mr kari carry chairman board mr matti vice chairman,neutral
real start statutory employer employee negotiations ä+ñnekoski board mill concern 130 people,neutral
"neste oil combined oil refining capacity approximately 260,000 day",neutral
chairman board directors mr presentation answer questions,neutral
nokia inaugurated manufacturing plant near chennai 11 2006,neutral
nokia companies stop making selling mobile phones pay costs,neutral
